{'target': {'mean': array([-0.4510391], dtype=float32), 'std': array([0.38355893], dtype=float32), 'min': array([-4.1388025], dtype=float32), 'max': array([3.3192787], dtype=float32)}, 'input': {'mean': array([-0.39840052], dtype=float32), 'std': array([0.27414468], dtype=float32), 'min': array([-0.5], dtype=float32), 'max': array([0.5], dtype=float32)}}
Dataset: 60000, 45000
initialize network with normal
===> Epoch[259](0/704): MSE-pixel: 0.1405
===> Epoch[259](30/704): MSE-pixel: 0.1433
===> Epoch[259](60/704): MSE-pixel: 0.1303
===> Epoch[259](90/704): MSE-pixel: 0.1412
===> Epoch[259](120/704): MSE-pixel: 0.1387
===> Epoch[259](150/704): MSE-pixel: 0.1396
===> Epoch[259](180/704): MSE-pixel: 0.1523
===> Epoch[259](210/704): MSE-pixel: 0.1378
===> Epoch[259](240/704): MSE-pixel: 0.1341
===> Epoch[259](270/704): MSE-pixel: 0.1492
===> Epoch[259](300/704): MSE-pixel: 0.1417
===> Epoch[259](330/704): MSE-pixel: 0.1420
===> Epoch[259](360/704): MSE-pixel: 0.1475
===> Epoch[259](390/704): MSE-pixel: 0.1464
===> Epoch[259](420/704): MSE-pixel: 0.1405
===> Epoch[259](450/704): MSE-pixel: 0.1415
===> Epoch[259](480/704): MSE-pixel: 0.1337
===> Epoch[259](510/704): MSE-pixel: 0.1349
===> Epoch[259](540/704): MSE-pixel: 0.1406
===> Epoch[259](570/704): MSE-pixel: 0.1379
===> Epoch[259](600/704): MSE-pixel: 0.1395
===> Epoch[259](630/704): MSE-pixel: 0.1370
===> Epoch[259](660/704): MSE-pixel: 0.1422
===> Epoch[259](690/704): MSE-pixel: 0.1335
learning rate = 0.0000000
===> Epoch[260](0/704): MSE-pixel: 0.1370
===> Epoch[260](30/704): MSE-pixel: 0.1358
===> Epoch[260](60/704): MSE-pixel: 0.1503
===> Epoch[260](90/704): MSE-pixel: 0.1300
===> Epoch[260](120/704): MSE-pixel: 0.1411
===> Epoch[260](150/704): MSE-pixel: 0.1460
===> Epoch[260](180/704): MSE-pixel: 0.1459
===> Epoch[260](210/704): MSE-pixel: 0.1355
===> Epoch[260](240/704): MSE-pixel: 0.1366
===> Epoch[260](270/704): MSE-pixel: 0.1374
===> Epoch[260](300/704): MSE-pixel: 0.1328
===> Epoch[260](330/704): MSE-pixel: 0.1351
===> Epoch[260](360/704): MSE-pixel: 0.1409
===> Epoch[260](390/704): MSE-pixel: 0.1435
===> Epoch[260](420/704): MSE-pixel: 0.1412
===> Epoch[260](450/704): MSE-pixel: 0.1462
===> Epoch[260](480/704): MSE-pixel: 0.1495
===> Epoch[260](510/704): MSE-pixel: 0.1410
===> Epoch[260](540/704): MSE-pixel: 0.1361
===> Epoch[260](570/704): MSE-pixel: 0.1361
===> Epoch[260](600/704): MSE-pixel: 0.1342
===> Epoch[260](630/704): MSE-pixel: 0.1365
===> Epoch[260](660/704): MSE-pixel: 0.1484
===> Epoch[260](690/704): MSE-pixel: 0.1475
learning rate = 0.0000000
===> Epoch[261](0/704): MSE-pixel: 0.1394
===> Epoch[261](30/704): MSE-pixel: 0.1375
===> Epoch[261](60/704): MSE-pixel: 0.1373
===> Epoch[261](90/704): MSE-pixel: 0.1428
===> Epoch[261](120/704): MSE-pixel: 0.1350
===> Epoch[261](150/704): MSE-pixel: 0.1476
===> Epoch[261](180/704): MSE-pixel: 0.1385
===> Epoch[261](210/704): MSE-pixel: 0.1300
===> Epoch[261](240/704): MSE-pixel: 0.1476
===> Epoch[261](270/704): MSE-pixel: 0.1433
===> Epoch[261](300/704): MSE-pixel: 0.1353
===> Epoch[261](330/704): MSE-pixel: 0.1432
===> Epoch[261](360/704): MSE-pixel: 0.1352
===> Epoch[261](390/704): MSE-pixel: 0.1380
===> Epoch[261](420/704): MSE-pixel: 0.1349
===> Epoch[261](450/704): MSE-pixel: 0.1404
===> Epoch[261](480/704): MSE-pixel: 0.1386
===> Epoch[261](510/704): MSE-pixel: 0.1361
===> Epoch[261](540/704): MSE-pixel: 0.1377
===> Epoch[261](570/704): MSE-pixel: 0.1478
===> Epoch[261](600/704): MSE-pixel: 0.1241
===> Epoch[261](630/704): MSE-pixel: 0.1367
===> Epoch[261](660/704): MSE-pixel: 0.1397
===> Epoch[261](690/704): MSE-pixel: 0.1439
learning rate = 0.0000000
Saving
===> Epoch[262](0/704): MSE-pixel: 0.1403
===> Epoch[262](30/704): MSE-pixel: 0.1375
===> Epoch[262](60/704): MSE-pixel: 0.1410
===> Epoch[262](90/704): MSE-pixel: 0.1538
===> Epoch[262](120/704): MSE-pixel: 0.1406
===> Epoch[262](150/704): MSE-pixel: 0.1399
===> Epoch[262](180/704): MSE-pixel: 0.1474
===> Epoch[262](210/704): MSE-pixel: 0.1420
===> Epoch[262](240/704): MSE-pixel: 0.1360
===> Epoch[262](270/704): MSE-pixel: 0.1294
===> Epoch[262](300/704): MSE-pixel: 0.1396
===> Epoch[262](330/704): MSE-pixel: 0.1385
===> Epoch[262](360/704): MSE-pixel: 0.1417
===> Epoch[262](390/704): MSE-pixel: 0.1373
===> Epoch[262](420/704): MSE-pixel: 0.1363
===> Epoch[262](450/704): MSE-pixel: 0.1435
===> Epoch[262](480/704): MSE-pixel: 0.1374
===> Epoch[262](510/704): MSE-pixel: 0.1418
===> Epoch[262](540/704): MSE-pixel: 0.1379
===> Epoch[262](570/704): MSE-pixel: 0.1484
===> Epoch[262](600/704): MSE-pixel: 0.1436
===> Epoch[262](630/704): MSE-pixel: 0.1372
===> Epoch[262](660/704): MSE-pixel: 0.1495
===> Epoch[262](690/704): MSE-pixel: 0.1401
learning rate = 0.0000000
===> Epoch[263](0/704): MSE-pixel: 0.1394
===> Epoch[263](30/704): MSE-pixel: 0.1377
===> Epoch[263](60/704): MSE-pixel: 0.1410
===> Epoch[263](90/704): MSE-pixel: 0.1410
===> Epoch[263](120/704): MSE-pixel: 0.1457
===> Epoch[263](150/704): MSE-pixel: 0.1376
===> Epoch[263](180/704): MSE-pixel: 0.1456
===> Epoch[263](210/704): MSE-pixel: 0.1451
===> Epoch[263](240/704): MSE-pixel: 0.1401
===> Epoch[263](270/704): MSE-pixel: 0.1486
===> Epoch[263](300/704): MSE-pixel: 0.1481
===> Epoch[263](330/704): MSE-pixel: 0.1417
===> Epoch[263](360/704): MSE-pixel: 0.1454
===> Epoch[263](390/704): MSE-pixel: 0.1406
===> Epoch[263](420/704): MSE-pixel: 0.1458
===> Epoch[263](450/704): MSE-pixel: 0.1407
===> Epoch[263](480/704): MSE-pixel: 0.1369
===> Epoch[263](510/704): MSE-pixel: 0.1312
===> Epoch[263](540/704): MSE-pixel: 0.1404
===> Epoch[263](570/704): MSE-pixel: 0.1410
===> Epoch[263](600/704): MSE-pixel: 0.1390
===> Epoch[263](630/704): MSE-pixel: 0.1368
===> Epoch[263](660/704): MSE-pixel: 0.1429
===> Epoch[263](690/704): MSE-pixel: 0.1380
learning rate = 0.0000000
===> Epoch[264](0/704): MSE-pixel: 0.1385
===> Epoch[264](30/704): MSE-pixel: 0.1333
===> Epoch[264](60/704): MSE-pixel: 0.1363
===> Epoch[264](90/704): MSE-pixel: 0.1429
===> Epoch[264](120/704): MSE-pixel: 0.1342
===> Epoch[264](150/704): MSE-pixel: 0.1438
===> Epoch[264](180/704): MSE-pixel: 0.1315
===> Epoch[264](210/704): MSE-pixel: 0.1335
===> Epoch[264](240/704): MSE-pixel: 0.1440
===> Epoch[264](270/704): MSE-pixel: 0.1319
===> Epoch[264](300/704): MSE-pixel: 0.1369
===> Epoch[264](330/704): MSE-pixel: 0.1386
===> Epoch[264](360/704): MSE-pixel: 0.1495
===> Epoch[264](390/704): MSE-pixel: 0.1354
===> Epoch[264](420/704): MSE-pixel: 0.1417
===> Epoch[264](450/704): MSE-pixel: 0.1415
===> Epoch[264](480/704): MSE-pixel: 0.1272
===> Epoch[264](510/704): MSE-pixel: 0.1486
===> Epoch[264](540/704): MSE-pixel: 0.1466
===> Epoch[264](570/704): MSE-pixel: 0.1342
===> Epoch[264](600/704): MSE-pixel: 0.1455
===> Epoch[264](630/704): MSE-pixel: 0.1524
===> Epoch[264](660/704): MSE-pixel: 0.1464
===> Epoch[264](690/704): MSE-pixel: 0.1400
learning rate = 0.0000000
===> Epoch[265](0/704): MSE-pixel: 0.1395
===> Epoch[265](30/704): MSE-pixel: 0.1497
===> Epoch[265](60/704): MSE-pixel: 0.1275
===> Epoch[265](90/704): MSE-pixel: 0.1481
===> Epoch[265](120/704): MSE-pixel: 0.1284
===> Epoch[265](150/704): MSE-pixel: 0.1424
===> Epoch[265](180/704): MSE-pixel: 0.1484
===> Epoch[265](210/704): MSE-pixel: 0.1472
===> Epoch[265](240/704): MSE-pixel: 0.1375
===> Epoch[265](270/704): MSE-pixel: 0.1517
===> Epoch[265](300/704): MSE-pixel: 0.1446
===> Epoch[265](330/704): MSE-pixel: 0.1352
===> Epoch[265](360/704): MSE-pixel: 0.1444
===> Epoch[265](390/704): MSE-pixel: 0.1371
===> Epoch[265](420/704): MSE-pixel: 0.1354
===> Epoch[265](450/704): MSE-pixel: 0.1370
===> Epoch[265](480/704): MSE-pixel: 0.1468
===> Epoch[265](510/704): MSE-pixel: 0.1487
===> Epoch[265](540/704): MSE-pixel: 0.1364
===> Epoch[265](570/704): MSE-pixel: 0.1347
===> Epoch[265](600/704): MSE-pixel: 0.1396
===> Epoch[265](630/704): MSE-pixel: 0.1428
===> Epoch[265](660/704): MSE-pixel: 0.1474
===> Epoch[265](690/704): MSE-pixel: 0.1349
learning rate = 0.0000000
===> Epoch[266](0/704): MSE-pixel: 0.1344
===> Epoch[266](30/704): MSE-pixel: 0.1443
===> Epoch[266](60/704): MSE-pixel: 0.1377
===> Epoch[266](90/704): MSE-pixel: 0.1394
===> Epoch[266](120/704): MSE-pixel: 0.1412
===> Epoch[266](150/704): MSE-pixel: 0.1489
===> Epoch[266](180/704): MSE-pixel: 0.1343
===> Epoch[266](210/704): MSE-pixel: 0.1427
===> Epoch[266](240/704): MSE-pixel: 0.1416
===> Epoch[266](270/704): MSE-pixel: 0.1332
===> Epoch[266](300/704): MSE-pixel: 0.1387
===> Epoch[266](330/704): MSE-pixel: 0.1382
===> Epoch[266](360/704): MSE-pixel: 0.1398
===> Epoch[266](390/704): MSE-pixel: 0.1356
===> Epoch[266](420/704): MSE-pixel: 0.1462
===> Epoch[266](450/704): MSE-pixel: 0.1356
===> Epoch[266](480/704): MSE-pixel: 0.1432
===> Epoch[266](510/704): MSE-pixel: 0.1486
===> Epoch[266](540/704): MSE-pixel: 0.1383
===> Epoch[266](570/704): MSE-pixel: 0.1500
===> Epoch[266](600/704): MSE-pixel: 0.1376
===> Epoch[266](630/704): MSE-pixel: 0.1372
===> Epoch[266](660/704): MSE-pixel: 0.1403
===> Epoch[266](690/704): MSE-pixel: 0.1373
learning rate = 0.0000000
===> Epoch[267](0/704): MSE-pixel: 0.1427
===> Epoch[267](30/704): MSE-pixel: 0.1391
===> Epoch[267](60/704): MSE-pixel: 0.1364
===> Epoch[267](90/704): MSE-pixel: 0.1444
===> Epoch[267](120/704): MSE-pixel: 0.1407
===> Epoch[267](150/704): MSE-pixel: 0.1422
===> Epoch[267](180/704): MSE-pixel: 0.1284
===> Epoch[267](210/704): MSE-pixel: 0.1357
===> Epoch[267](240/704): MSE-pixel: 0.1317
===> Epoch[267](270/704): MSE-pixel: 0.1472
===> Epoch[267](300/704): MSE-pixel: 0.1397
===> Epoch[267](330/704): MSE-pixel: 0.1540
===> Epoch[267](360/704): MSE-pixel: 0.1374
===> Epoch[267](390/704): MSE-pixel: 0.1338
===> Epoch[267](420/704): MSE-pixel: 0.1324
===> Epoch[267](450/704): MSE-pixel: 0.1378
===> Epoch[267](480/704): MSE-pixel: 0.1355
===> Epoch[267](510/704): MSE-pixel: 0.1401
===> Epoch[267](540/704): MSE-pixel: 0.1463
===> Epoch[267](570/704): MSE-pixel: 0.1430
===> Epoch[267](600/704): MSE-pixel: 0.1337
===> Epoch[267](630/704): MSE-pixel: 0.1373
===> Epoch[267](660/704): MSE-pixel: 0.1459
===> Epoch[267](690/704): MSE-pixel: 0.1514
learning rate = 0.0000000
===> Epoch[268](0/704): MSE-pixel: 0.1423
===> Epoch[268](30/704): MSE-pixel: 0.1356
===> Epoch[268](60/704): MSE-pixel: 0.1429
===> Epoch[268](90/704): MSE-pixel: 0.1393
===> Epoch[268](120/704): MSE-pixel: 0.1409
===> Epoch[268](150/704): MSE-pixel: 0.1389
===> Epoch[268](180/704): MSE-pixel: 0.1429
===> Epoch[268](210/704): MSE-pixel: 0.1318
===> Epoch[268](240/704): MSE-pixel: 0.1360
===> Epoch[268](270/704): MSE-pixel: 0.1335
===> Epoch[268](300/704): MSE-pixel: 0.1502
===> Epoch[268](330/704): MSE-pixel: 0.1393
===> Epoch[268](360/704): MSE-pixel: 0.1394
===> Epoch[268](390/704): MSE-pixel: 0.1351
===> Epoch[268](420/704): MSE-pixel: 0.1458
===> Epoch[268](450/704): MSE-pixel: 0.1370
===> Epoch[268](480/704): MSE-pixel: 0.1380
===> Epoch[268](510/704): MSE-pixel: 0.1413
===> Epoch[268](540/704): MSE-pixel: 0.1511
===> Epoch[268](570/704): MSE-pixel: 0.1368
===> Epoch[268](600/704): MSE-pixel: 0.1355
===> Epoch[268](630/704): MSE-pixel: 0.1417
===> Epoch[268](660/704): MSE-pixel: 0.1424
===> Epoch[268](690/704): MSE-pixel: 0.1573
learning rate = 0.0000000
===> Epoch[269](0/704): MSE-pixel: 0.1481
===> Epoch[269](30/704): MSE-pixel: 0.1317
===> Epoch[269](60/704): MSE-pixel: 0.1437
===> Epoch[269](90/704): MSE-pixel: 0.1495
===> Epoch[269](120/704): MSE-pixel: 0.1431
===> Epoch[269](150/704): MSE-pixel: 0.1360
===> Epoch[269](180/704): MSE-pixel: 0.1258
===> Epoch[269](210/704): MSE-pixel: 0.1399
===> Epoch[269](240/704): MSE-pixel: 0.1397
===> Epoch[269](270/704): MSE-pixel: 0.1446
===> Epoch[269](300/704): MSE-pixel: 0.1563
===> Epoch[269](330/704): MSE-pixel: 0.1340
===> Epoch[269](360/704): MSE-pixel: 0.1349
===> Epoch[269](390/704): MSE-pixel: 0.1429
===> Epoch[269](420/704): MSE-pixel: 0.1412
===> Epoch[269](450/704): MSE-pixel: 0.1350
===> Epoch[269](480/704): MSE-pixel: 0.1404
===> Epoch[269](510/704): MSE-pixel: 0.1467
===> Epoch[269](540/704): MSE-pixel: 0.1347
===> Epoch[269](570/704): MSE-pixel: 0.1370
===> Epoch[269](600/704): MSE-pixel: 0.1336
===> Epoch[269](630/704): MSE-pixel: 0.1439
===> Epoch[269](660/704): MSE-pixel: 0.1461
===> Epoch[269](690/704): MSE-pixel: 0.1383
learning rate = 0.0000000
===> Epoch[270](0/704): MSE-pixel: 0.1450
===> Epoch[270](30/704): MSE-pixel: 0.1359
===> Epoch[270](60/704): MSE-pixel: 0.1343
===> Epoch[270](90/704): MSE-pixel: 0.1324
===> Epoch[270](120/704): MSE-pixel: 0.1437
===> Epoch[270](150/704): MSE-pixel: 0.1447
===> Epoch[270](180/704): MSE-pixel: 0.1482
===> Epoch[270](210/704): MSE-pixel: 0.1348
===> Epoch[270](240/704): MSE-pixel: 0.1433
===> Epoch[270](270/704): MSE-pixel: 0.1347
===> Epoch[270](300/704): MSE-pixel: 0.1421
===> Epoch[270](330/704): MSE-pixel: 0.1371
===> Epoch[270](360/704): MSE-pixel: 0.1401
===> Epoch[270](390/704): MSE-pixel: 0.1335
===> Epoch[270](420/704): MSE-pixel: 0.1333
===> Epoch[270](450/704): MSE-pixel: 0.1481
===> Epoch[270](480/704): MSE-pixel: 0.1460
===> Epoch[270](510/704): MSE-pixel: 0.1358
===> Epoch[270](540/704): MSE-pixel: 0.1469
===> Epoch[270](570/704): MSE-pixel: 0.1363
===> Epoch[270](600/704): MSE-pixel: 0.1220
===> Epoch[270](630/704): MSE-pixel: 0.1429
===> Epoch[270](660/704): MSE-pixel: 0.1489
===> Epoch[270](690/704): MSE-pixel: 0.1367
learning rate = 0.0000000
===> Epoch[271](0/704): MSE-pixel: 0.1438
===> Epoch[271](30/704): MSE-pixel: 0.1421
===> Epoch[271](60/704): MSE-pixel: 0.1407
===> Epoch[271](90/704): MSE-pixel: 0.1428
===> Epoch[271](120/704): MSE-pixel: 0.1442
===> Epoch[271](150/704): MSE-pixel: 0.1400
===> Epoch[271](180/704): MSE-pixel: 0.1365
===> Epoch[271](210/704): MSE-pixel: 0.1397
===> Epoch[271](240/704): MSE-pixel: 0.1347
===> Epoch[271](270/704): MSE-pixel: 0.1367
===> Epoch[271](300/704): MSE-pixel: 0.1473
===> Epoch[271](330/704): MSE-pixel: 0.1493
===> Epoch[271](360/704): MSE-pixel: 0.1385
===> Epoch[271](390/704): MSE-pixel: 0.1457
===> Epoch[271](420/704): MSE-pixel: 0.1487
===> Epoch[271](450/704): MSE-pixel: 0.1454
===> Epoch[271](480/704): MSE-pixel: 0.1427
===> Epoch[271](510/704): MSE-pixel: 0.1512
===> Epoch[271](540/704): MSE-pixel: 0.1308
===> Epoch[271](570/704): MSE-pixel: 0.1504
===> Epoch[271](600/704): MSE-pixel: 0.1448
===> Epoch[271](630/704): MSE-pixel: 0.1364
===> Epoch[271](660/704): MSE-pixel: 0.1393
===> Epoch[271](690/704): MSE-pixel: 0.1297
learning rate = 0.0000000
Saving
===> Epoch[272](0/704): MSE-pixel: 0.1433
===> Epoch[272](30/704): MSE-pixel: 0.1420
===> Epoch[272](60/704): MSE-pixel: 0.1524
===> Epoch[272](90/704): MSE-pixel: 0.1360
===> Epoch[272](120/704): MSE-pixel: 0.1455
===> Epoch[272](150/704): MSE-pixel: 0.1355
===> Epoch[272](180/704): MSE-pixel: 0.1352
===> Epoch[272](210/704): MSE-pixel: 0.1407
===> Epoch[272](240/704): MSE-pixel: 0.1379
===> Epoch[272](270/704): MSE-pixel: 0.1414
===> Epoch[272](300/704): MSE-pixel: 0.1355
===> Epoch[272](330/704): MSE-pixel: 0.1411
===> Epoch[272](360/704): MSE-pixel: 0.1399
===> Epoch[272](390/704): MSE-pixel: 0.1383
===> Epoch[272](420/704): MSE-pixel: 0.1408
===> Epoch[272](450/704): MSE-pixel: 0.1303
===> Epoch[272](480/704): MSE-pixel: 0.1356
===> Epoch[272](510/704): MSE-pixel: 0.1360
===> Epoch[272](540/704): MSE-pixel: 0.1420
===> Epoch[272](570/704): MSE-pixel: 0.1393
===> Epoch[272](600/704): MSE-pixel: 0.1341
===> Epoch[272](630/704): MSE-pixel: 0.1433
===> Epoch[272](660/704): MSE-pixel: 0.1461
===> Epoch[272](690/704): MSE-pixel: 0.1469
learning rate = 0.0000000
===> Epoch[273](0/704): MSE-pixel: 0.1367
===> Epoch[273](30/704): MSE-pixel: 0.1478
===> Epoch[273](60/704): MSE-pixel: 0.1390
===> Epoch[273](90/704): MSE-pixel: 0.1318
===> Epoch[273](120/704): MSE-pixel: 0.1359
===> Epoch[273](150/704): MSE-pixel: 0.1465
===> Epoch[273](180/704): MSE-pixel: 0.1313
===> Epoch[273](210/704): MSE-pixel: 0.1398
===> Epoch[273](240/704): MSE-pixel: 0.1317
===> Epoch[273](270/704): MSE-pixel: 0.1442
===> Epoch[273](300/704): MSE-pixel: 0.1432
===> Epoch[273](330/704): MSE-pixel: 0.1329
===> Epoch[273](360/704): MSE-pixel: 0.1442
===> Epoch[273](390/704): MSE-pixel: 0.1531
===> Epoch[273](420/704): MSE-pixel: 0.1665
===> Epoch[273](450/704): MSE-pixel: 0.1409
===> Epoch[273](480/704): MSE-pixel: 0.1385
===> Epoch[273](510/704): MSE-pixel: 0.1298
===> Epoch[273](540/704): MSE-pixel: 0.1378
===> Epoch[273](570/704): MSE-pixel: 0.1448
===> Epoch[273](600/704): MSE-pixel: 0.1395
===> Epoch[273](630/704): MSE-pixel: 0.1468
===> Epoch[273](660/704): MSE-pixel: 0.1521
===> Epoch[273](690/704): MSE-pixel: 0.1414
learning rate = 0.0000000
===> Epoch[274](0/704): MSE-pixel: 0.1371
===> Epoch[274](30/704): MSE-pixel: 0.1389
===> Epoch[274](60/704): MSE-pixel: 0.1508
===> Epoch[274](90/704): MSE-pixel: 0.1349
===> Epoch[274](120/704): MSE-pixel: 0.1415
===> Epoch[274](150/704): MSE-pixel: 0.1531
===> Epoch[274](180/704): MSE-pixel: 0.1375
===> Epoch[274](210/704): MSE-pixel: 0.1352
===> Epoch[274](240/704): MSE-pixel: 0.1352
===> Epoch[274](270/704): MSE-pixel: 0.1337
===> Epoch[274](300/704): MSE-pixel: 0.1334
===> Epoch[274](330/704): MSE-pixel: 0.1405
===> Epoch[274](360/704): MSE-pixel: 0.1392
===> Epoch[274](390/704): MSE-pixel: 0.1365
===> Epoch[274](420/704): MSE-pixel: 0.1398
===> Epoch[274](450/704): MSE-pixel: 0.1400
===> Epoch[274](480/704): MSE-pixel: 0.1322
===> Epoch[274](510/704): MSE-pixel: 0.1420
===> Epoch[274](540/704): MSE-pixel: 0.1442
===> Epoch[274](570/704): MSE-pixel: 0.1511
===> Epoch[274](600/704): MSE-pixel: 0.1479
===> Epoch[274](630/704): MSE-pixel: 0.1398
===> Epoch[274](660/704): MSE-pixel: 0.1518
===> Epoch[274](690/704): MSE-pixel: 0.1344
learning rate = 0.0000000
===> Epoch[275](0/704): MSE-pixel: 0.1528
===> Epoch[275](30/704): MSE-pixel: 0.1468
===> Epoch[275](60/704): MSE-pixel: 0.1429
===> Epoch[275](90/704): MSE-pixel: 0.1473
===> Epoch[275](120/704): MSE-pixel: 0.1352
===> Epoch[275](150/704): MSE-pixel: 0.1386
===> Epoch[275](180/704): MSE-pixel: 0.1523
===> Epoch[275](210/704): MSE-pixel: 0.1359
===> Epoch[275](240/704): MSE-pixel: 0.1379
===> Epoch[275](270/704): MSE-pixel: 0.1445
===> Epoch[275](300/704): MSE-pixel: 0.1383
===> Epoch[275](330/704): MSE-pixel: 0.1303
===> Epoch[275](360/704): MSE-pixel: 0.1366
===> Epoch[275](390/704): MSE-pixel: 0.1475
===> Epoch[275](420/704): MSE-pixel: 0.1274
===> Epoch[275](450/704): MSE-pixel: 0.1280
===> Epoch[275](480/704): MSE-pixel: 0.1372
===> Epoch[275](510/704): MSE-pixel: 0.1436
===> Epoch[275](540/704): MSE-pixel: 0.1364
===> Epoch[275](570/704): MSE-pixel: 0.1468
===> Epoch[275](600/704): MSE-pixel: 0.1468
===> Epoch[275](630/704): MSE-pixel: 0.1489
===> Epoch[275](660/704): MSE-pixel: 0.1455
===> Epoch[275](690/704): MSE-pixel: 0.1319
learning rate = 0.0000000
===> Epoch[276](0/704): MSE-pixel: 0.1424
===> Epoch[276](30/704): MSE-pixel: 0.1453
===> Epoch[276](60/704): MSE-pixel: 0.1429
===> Epoch[276](90/704): MSE-pixel: 0.1403
===> Epoch[276](120/704): MSE-pixel: 0.1405
===> Epoch[276](150/704): MSE-pixel: 0.1358
===> Epoch[276](180/704): MSE-pixel: 0.1452
===> Epoch[276](210/704): MSE-pixel: 0.1346
===> Epoch[276](240/704): MSE-pixel: 0.1315
===> Epoch[276](270/704): MSE-pixel: 0.1457
===> Epoch[276](300/704): MSE-pixel: 0.1425
===> Epoch[276](330/704): MSE-pixel: 0.1472
===> Epoch[276](360/704): MSE-pixel: 0.1367
===> Epoch[276](390/704): MSE-pixel: 0.1355
===> Epoch[276](420/704): MSE-pixel: 0.1354
===> Epoch[276](450/704): MSE-pixel: 0.1315
===> Epoch[276](480/704): MSE-pixel: 0.1379
===> Epoch[276](510/704): MSE-pixel: 0.1468
===> Epoch[276](540/704): MSE-pixel: 0.1361
===> Epoch[276](570/704): MSE-pixel: 0.1459
===> Epoch[276](600/704): MSE-pixel: 0.1394
===> Epoch[276](630/704): MSE-pixel: 0.1422
===> Epoch[276](660/704): MSE-pixel: 0.1472
===> Epoch[276](690/704): MSE-pixel: 0.1338
learning rate = 0.0000000
===> Epoch[277](0/704): MSE-pixel: 0.1286
===> Epoch[277](30/704): MSE-pixel: 0.1396
===> Epoch[277](60/704): MSE-pixel: 0.1371
===> Epoch[277](90/704): MSE-pixel: 0.1406
===> Epoch[277](120/704): MSE-pixel: 0.1393
===> Epoch[277](150/704): MSE-pixel: 0.1450
===> Epoch[277](180/704): MSE-pixel: 0.1286
===> Epoch[277](210/704): MSE-pixel: 0.1337
===> Epoch[277](240/704): MSE-pixel: 0.1441
===> Epoch[277](270/704): MSE-pixel: 0.1465
===> Epoch[277](300/704): MSE-pixel: 0.1400
===> Epoch[277](330/704): MSE-pixel: 0.1499
===> Epoch[277](360/704): MSE-pixel: 0.1339
===> Epoch[277](390/704): MSE-pixel: 0.1436
===> Epoch[277](420/704): MSE-pixel: 0.1484
===> Epoch[277](450/704): MSE-pixel: 0.1379
===> Epoch[277](480/704): MSE-pixel: 0.1364
===> Epoch[277](510/704): MSE-pixel: 0.1309
===> Epoch[277](540/704): MSE-pixel: 0.1368
===> Epoch[277](570/704): MSE-pixel: 0.1361
===> Epoch[277](600/704): MSE-pixel: 0.1457
===> Epoch[277](630/704): MSE-pixel: 0.1483
===> Epoch[277](660/704): MSE-pixel: 0.1355
===> Epoch[277](690/704): MSE-pixel: 0.1370
learning rate = 0.0000000
===> Epoch[278](0/704): MSE-pixel: 0.1401
===> Epoch[278](30/704): MSE-pixel: 0.1485
===> Epoch[278](60/704): MSE-pixel: 0.1390
===> Epoch[278](90/704): MSE-pixel: 0.1414
===> Epoch[278](120/704): MSE-pixel: 0.1437
===> Epoch[278](150/704): MSE-pixel: 0.1384
===> Epoch[278](180/704): MSE-pixel: 0.1339
===> Epoch[278](210/704): MSE-pixel: 0.1542
===> Epoch[278](240/704): MSE-pixel: 0.1414
===> Epoch[278](270/704): MSE-pixel: 0.1430
===> Epoch[278](300/704): MSE-pixel: 0.1468
===> Epoch[278](330/704): MSE-pixel: 0.1311
===> Epoch[278](360/704): MSE-pixel: 0.1422
===> Epoch[278](390/704): MSE-pixel: 0.1428
===> Epoch[278](420/704): MSE-pixel: 0.1340
===> Epoch[278](450/704): MSE-pixel: 0.1413
===> Epoch[278](480/704): MSE-pixel: 0.1375
===> Epoch[278](510/704): MSE-pixel: 0.1328
===> Epoch[278](540/704): MSE-pixel: 0.1465
===> Epoch[278](570/704): MSE-pixel: 0.1475
===> Epoch[278](600/704): MSE-pixel: 0.1440
===> Epoch[278](630/704): MSE-pixel: 0.1578
===> Epoch[278](660/704): MSE-pixel: 0.1312
===> Epoch[278](690/704): MSE-pixel: 0.1373
learning rate = 0.0000000
===> Epoch[279](0/704): MSE-pixel: 0.1562
===> Epoch[279](30/704): MSE-pixel: 0.1439
===> Epoch[279](60/704): MSE-pixel: 0.1334
===> Epoch[279](90/704): MSE-pixel: 0.1424
===> Epoch[279](120/704): MSE-pixel: 0.1440
===> Epoch[279](150/704): MSE-pixel: 0.1376
===> Epoch[279](180/704): MSE-pixel: 0.1372
===> Epoch[279](210/704): MSE-pixel: 0.1455
===> Epoch[279](240/704): MSE-pixel: 0.1409
===> Epoch[279](270/704): MSE-pixel: 0.1379
===> Epoch[279](300/704): MSE-pixel: 0.1436
===> Epoch[279](330/704): MSE-pixel: 0.1222
===> Epoch[279](360/704): MSE-pixel: 0.1433
===> Epoch[279](390/704): MSE-pixel: 0.1309
===> Epoch[279](420/704): MSE-pixel: 0.1568
===> Epoch[279](450/704): MSE-pixel: 0.1319
===> Epoch[279](480/704): MSE-pixel: 0.1409
===> Epoch[279](510/704): MSE-pixel: 0.1479
===> Epoch[279](540/704): MSE-pixel: 0.1489
===> Epoch[279](570/704): MSE-pixel: 0.1362
===> Epoch[279](600/704): MSE-pixel: 0.1362
===> Epoch[279](630/704): MSE-pixel: 0.1387
